parking_id,scenario_id,dimension_code,subscore,weight_applied,weighted_contribution
107,2,REVENUE,22.272940737020456,0.25,5.568235184255114
73,2,REVENUE,23.155209250973897,0.25,5.788802312743474
39,2,REVENUE,18.62817242330722,0.25,4.657043105826805
54,2,REVENUE,15.491353789214893,0.25,3.872838447303723
112,2,REVENUE,33.171774649935074,0.25,8.292943662483768
116,2,REVENUE,8.028513229315182,0.25,2.0071283073287955
77,2,REVENUE,24.778395328058384,0.25,6.194598832014596
97,2,REVENUE,9.588285650853733,0.25,2.397071412713433
106,2,REVENUE,33.41436565939003,0.25,8.353591414847507
109,2,REVENUE,1.326086273786584,0.25,0.331521568446646
60,2,REVENUE,16.84169432179732,0.25,4.21042358044933
110,2,REVENUE,23.975184278004747,0.25,5.993796069501187
96,2,REVENUE,20.2608945747626,0.25,5.06522364369065
25,2,REVENUE,32.75487937347806,0.25,8.188719843369515
119,2,REVENUE,1.774125489614497,0.25,0.4435313724036242
24,2,REVENUE,26.49649925161716,0.25,6.62412481290429
69,2,REVENUE,30.35713348362711,0.25,7.589283370906777
111,2,REVENUE,13.95923032501005,0.25,3.4898075812525127
94,2,REVENUE,18.936051710505858,0.25,4.734012927626464
98,2,REVENUE,31.031056320745353,0.25,7.757764080186338
81,2,REVENUE,10.58534567486597,0.25,2.6463364187164924
79,2,REVENUE,1.0708934639795629,0.25,0.2677233659948907
70,2,REVENUE,0.0034204169960744,0.25,0.0008551042490186
78,2,REVENUE,11.683483786508384,0.25,2.920870946627096
71,2,REVENUE,34.52727122481465,0.25,8.631817806203662
103,2,REVENUE,6.279063814512093,0.25,1.5697659536280233
114,2,REVENUE,8.998322466201481,0.25,2.2495806165503702
57,2,REVENUE,22.02249980105208,0.25,5.50562495026302
62,2,REVENUE,20.71165317829262,0.25,5.177913294573155
88,2,REVENUE,33.67975380956634,0.25,8.419938452391586
64,2,REVENUE,20.22966692415536,0.25,5.05741673103884
115,2,REVENUE,0.0,0.25,0.0
58,2,REVENUE,0.0,0.25,0.0
92,2,REVENUE,5.3376771660013045,0.25,1.3344192915003261
113,2,REVENUE,5.2530576492875705,0.25,1.3132644123218926
76,2,REVENUE,0.0,0.25,0.0
91,2,REVENUE,0.0917908003155096,0.25,0.0229477000788774
89,2,REVENUE,13.872468976324736,0.25,3.468117244081184
52,3,REVENUE,86.48257295479064,0.25,21.62064323869766
18,3,REVENUE,100.0,0.25,25.0
1,3,REVENUE,100.0,0.25,25.0
6,3,REVENUE,100.0,0.25,25.0
17,3,REVENUE,87.58029690123006,0.25,21.895074225307514
51,3,REVENUE,45.81112619712815,0.25,11.452781549282037
41,3,REVENUE,91.21914592782628,0.25,22.80478648195657
3,3,REVENUE,83.38445672630186,0.25,20.846114181575466
8,3,REVENUE,91.63909450855954,0.25,22.909773627139884
13,3,REVENUE,91.4900410356602,0.25,22.87251025891505
21,3,REVENUE,90.50425450611614,0.25,22.626063626529035
16,3,REVENUE,80.57166224945628,0.25,20.14291556236407
15,3,REVENUE,85.8083951709644,0.25,21.4520987927411
19,3,REVENUE,83.83689945480735,0.25,20.959224863701838
55,3,REVENUE,60.93600304732823,0.25,15.234000761832057
46,3,REVENUE,66.05070904288549,0.25,16.51267726072137
22,3,REVENUE,89.44524978451253,0.25,22.36131244612813
7,3,REVENUE,81.78076318837473,0.25,20.445190797093684
2,3,REVENUE,82.43731184478648,0.25,20.60932796119662
12,3,REVENUE,61.60895283653291,0.25,15.402238209133227
4,3,REVENUE,84.90680011836301,0.25,21.226700029590752
43,3,REVENUE,62.728659918897634,0.25,15.682164979724408
14,3,REVENUE,69.98611035273552,0.25,17.49652758818388
45,3,REVENUE,84.76070857102447,0.25,21.190177142756117
42,3,REVENUE,46.80802908175695,0.25,11.702007270439237
9,3,REVENUE,61.00457499218652,0.25,15.25114374804663
5,3,REVENUE,54.5801607485699,0.25,13.645040187142476
85,3,REVENUE,45.878214929819826,0.25,11.469553732454957
10,3,REVENUE,37.22577344025786,0.25,9.306443360064465
83,3,REVENUE,70.57725284506041,0.25,17.644313211265104
44,3,REVENUE,60.52672423538395,0.25,15.131681058845988
11,3,REVENUE,47.26435183808807,0.25,11.816087959522017
50,3,REVENUE,31.380554320735317,0.25,7.845138580183829
40,3,REVENUE,51.672932538521366,0.25,12.918233134630341
20,3,REVENUE,44.219467994149035,0.25,11.054866998537259
49,3,REVENUE,21.53582895809929,0.25,5.383957239524823
118,3,REVENUE,60.61207983923609,0.25,15.153019959809022
104,3,REVENUE,47.92065845134002,0.25,11.980164612835004
34,3,REVENUE,37.47085482499262,0.25,9.367713706248155
101,3,REVENUE,51.18961356725912,0.25,12.79740339181478
75,3,REVENUE,60.51412575359576,0.25,15.12853143839894
86,3,REVENUE,36.185121107142926,0.25,9.046280276785732
99,3,REVENUE,43.46065704622947,0.25,10.865164261557368
72,3,REVENUE,55.36118926596424,0.25,13.84029731649106
31,3,REVENUE,43.36054241439907,0.25,10.840135603599768
120,3,REVENUE,48.19174275285552,0.25,12.04793568821388
48,3,REVENUE,27.603488272881577,0.25,6.900872068220394
68,3,REVENUE,65.15639295947265,0.25,16.289098239868164
84,3,REVENUE,53.2367944889881,0.25,13.309198622247026
102,3,REVENUE,45.40754733531048,0.25,11.35188683382762
26,3,REVENUE,52.693506829129014,0.25,13.173376707282253
36,3,REVENUE,35.45969792632512,0.25,8.86492448158128
33,3,REVENUE,33.80985183515807,0.25,8.452462958789518
53,3,REVENUE,34.478674902772056,0.25,8.619668725693014
47,3,REVENUE,27.340568782346335,0.25,6.835142195586584
90,3,REVENUE,53.75040013898237,0.25,13.437600034745593
29,3,REVENUE,44.38058423748591,0.25,11.095146059371478
23,3,REVENUE,44.25002914105078,0.25,11.062507285262695
56,3,REVENUE,28.928983771283665,0.25,7.232245942820916
30,3,REVENUE,40.679256475484195,0.25,10.169814118871049
67,3,REVENUE,49.826256715156674,0.25,12.456564178789169
32,3,REVENUE,33.80421877484818,0.25,8.451054693712045
80,3,REVENUE,32.12991045953274,0.25,8.032477614883184
38,3,REVENUE,27.378041491421737,0.25,6.844510372855434
117,3,REVENUE,26.385801052476612,0.25,6.596450263119153
105,3,REVENUE,28.985492750874144,0.25,7.246373187718536
74,3,REVENUE,36.57342944107793,0.25,9.143357360269482
28,3,REVENUE,44.196458932607214,0.25,11.049114733151804
100,3,REVENUE,18.72712304675006,0.25,4.681780761687515
37,3,REVENUE,27.62593645740602,0.25,6.906484114351505
95,3,REVENUE,43.935765579896746,0.25,10.983941394974186
63,3,REVENUE,44.61482385624745,0.25,11.153705964061862
27,3,REVENUE,34.200311201333115,0.25,8.550077800333279
93,3,REVENUE,29.51380390140998,0.25,7.378450975352495
65,3,REVENUE,40.15719431866945,0.25,10.039298579667362
87,3,REVENUE,44.62607568169932,0.25,11.15651892042483
59,3,REVENUE,25.46773964261345,0.25,6.366934910653362
66,3,REVENUE,26.416177312361047,0.25,6.604044328090262
61,3,REVENUE,23.966028400391075,0.25,5.991507100097769
112,3,REVENUE,33.171774649935074,0.25,8.292943662483768
73,3,REVENUE,23.155209250973897,0.25,5.788802312743474
108,3,REVENUE,17.70280689349491,0.25,4.425701723373727
77,3,REVENUE,24.778395328058384,0.25,6.194598832014596
54,3,REVENUE,15.491353789214893,0.25,3.872838447303723
107,3,REVENUE,22.272940737020456,0.25,5.568235184255114
39,3,REVENUE,18.62817242330722,0.25,4.657043105826805
35,3,REVENUE,14.820563506361198,0.25,3.7051408765902996
82,3,REVENUE,0.428958634056955,0.25,0.10723965851423875
97,3,REVENUE,9.588285650853733,0.25,2.397071412713433
60,3,REVENUE,16.84169432179732,0.25,4.21042358044933
106,3,REVENUE,33.41436565939003,0.25,8.353591414847507
116,3,REVENUE,8.028513229315182,0.25,2.0071283073287955
25,3,REVENUE,32.75487937347806,0.25,8.188719843369515
110,3,REVENUE,23.975184278004747,0.25,5.993796069501187
96,3,REVENUE,20.2608945747626,0.25,5.06522364369065
111,3,REVENUE,13.95923032501005,0.25,3.4898075812525127
109,3,REVENUE,1.326086273786584,0.25,0.331521568446646
69,3,REVENUE,30.35713348362711,0.25,7.589283370906777
24,3,REVENUE,26.49649925161716,0.25,6.62412481290429
81,3,REVENUE,10.58534567486597,0.25,2.6463364187164924
94,3,REVENUE,18.936051710505858,0.25,4.734012927626464
119,3,REVENUE,1.774125489614497,0.25,0.4435313724036242
98,3,REVENUE,31.031056320745353,0.25,7.757764080186338
71,3,REVENUE,34.52727122481465,0.25,8.631817806203662
78,3,REVENUE,11.683483786508384,0.25,2.920870946627096
79,3,REVENUE,1.0708934639795629,0.25,0.2677233659948907
70,3,REVENUE,0.0034204169960744,0.25,0.0008551042490186
62,3,REVENUE,20.71165317829262,0.25,5.177913294573155
114,3,REVENUE,8.998322466201481,0.25,2.2495806165503702
57,3,REVENUE,22.02249980105208,0.25,5.50562495026302
88,3,REVENUE,33.67975380956634,0.25,8.419938452391586
64,3,REVENUE,20.22966692415536,0.25,5.05741673103884
103,3,REVENUE,6.279063814512093,0.25,1.5697659536280233
115,3,REVENUE,0.0,0.25,0.0
113,3,REVENUE,5.2530576492875705,0.25,1.3132644123218926
92,3,REVENUE,5.3376771660013045,0.25,1.3344192915003261
58,3,REVENUE,0.0,0.25,0.0
76,3,REVENUE,0.0,0.25,0.0
91,3,REVENUE,0.0917908003155096,0.25,0.0229477000788774
89,3,REVENUE,13.872468976324736,0.25,3.468117244081184
52,6,REVENUE,86.48257295479064,0.25,21.62064323869766
18,6,REVENUE,100.0,0.25,25.0
1,6,REVENUE,100.0,0.25,25.0
17,6,REVENUE,87.58029690123006,0.25,21.895074225307514
6,6,REVENUE,100.0,0.25,25.0
41,6,REVENUE,91.21914592782628,0.25,22.80478648195657
3,6,REVENUE,83.38445672630186,0.25,20.846114181575466
51,6,REVENUE,45.81112619712815,0.25,11.452781549282037
8,6,REVENUE,91.63909450855954,0.25,22.909773627139884
13,6,REVENUE,91.4900410356602,0.25,22.87251025891505
16,6,REVENUE,80.57166224945628,0.25,20.14291556236407
21,6,REVENUE,90.50425450611614,0.25,22.626063626529035
15,6,REVENUE,85.8083951709644,0.25,21.4520987927411
19,6,REVENUE,83.83689945480735,0.25,20.959224863701838
55,6,REVENUE,60.93600304732823,0.25,15.234000761832057
46,6,REVENUE,66.05070904288549,0.25,16.51267726072137
22,6,REVENUE,89.44524978451253,0.25,22.36131244612813
7,6,REVENUE,81.78076318837473,0.25,20.445190797093684
43,6,REVENUE,62.728659918897634,0.25,15.682164979724408
12,6,REVENUE,61.60895283653291,0.25,15.402238209133227
2,6,REVENUE,82.43731184478648,0.25,20.60932796119662
4,6,REVENUE,84.90680011836301,0.25,21.226700029590752
14,6,REVENUE,69.98611035273552,0.25,17.49652758818388
45,6,REVENUE,84.76070857102447,0.25,21.190177142756117
42,6,REVENUE,46.80802908175695,0.25,11.702007270439237
9,6,REVENUE,61.00457499218652,0.25,15.25114374804663
85,6,REVENUE,45.878214929819826,0.25,11.469553732454957
5,6,REVENUE,54.5801607485699,0.25,13.645040187142476
10,6,REVENUE,37.22577344025786,0.25,9.306443360064465
83,6,REVENUE,70.57725284506041,0.25,17.644313211265104
44,6,REVENUE,60.52672423538395,0.25,15.131681058845988
40,6,REVENUE,51.672932538521366,0.25,12.918233134630341
50,6,REVENUE,31.380554320735317,0.25,7.845138580183829
11,6,REVENUE,47.26435183808807,0.25,11.816087959522017
34,6,REVENUE,37.47085482499262,0.25,9.367713706248155
118,6,REVENUE,60.61207983923609,0.25,15.153019959809022
49,6,REVENUE,21.53582895809929,0.25,5.383957239524823
101,6,REVENUE,51.18961356725912,0.25,12.79740339181478
20,6,REVENUE,44.219467994149035,0.25,11.054866998537259
104,6,REVENUE,47.92065845134002,0.25,11.980164612835004
86,6,REVENUE,36.185121107142926,0.25,9.046280276785732
75,6,REVENUE,60.51412575359576,0.25,15.12853143839894
99,6,REVENUE,43.46065704622947,0.25,10.865164261557368
120,6,REVENUE,48.19174275285552,0.25,12.04793568821388
84,6,REVENUE,53.2367944889881,0.25,13.309198622247026
72,6,REVENUE,55.36118926596424,0.25,13.84029731649106
102,6,REVENUE,45.40754733531048,0.25,11.35188683382762
31,6,REVENUE,43.36054241439907,0.25,10.840135603599768
26,6,REVENUE,52.693506829129014,0.25,13.173376707282253
33,6,REVENUE,33.80985183515807,0.25,8.452462958789518
48,6,REVENUE,27.603488272881577,0.25,6.900872068220394
68,6,REVENUE,65.15639295947265,0.25,16.289098239868164
53,6,REVENUE,34.478674902772056,0.25,8.619668725693014
36,6,REVENUE,35.45969792632512,0.25,8.86492448158128
47,6,REVENUE,27.340568782346335,0.25,6.835142195586584
90,6,REVENUE,53.75040013898237,0.25,13.437600034745593
23,6,REVENUE,44.25002914105078,0.25,11.062507285262695
29,6,REVENUE,44.38058423748591,0.25,11.095146059371478
56,6,REVENUE,28.928983771283665,0.25,7.232245942820916
117,6,REVENUE,26.385801052476612,0.25,6.596450263119153
80,6,REVENUE,32.12991045953274,0.25,8.032477614883184
30,6,REVENUE,40.679256475484195,0.25,10.169814118871049
32,6,REVENUE,33.80421877484818,0.25,8.451054693712045
38,6,REVENUE,27.378041491421737,0.25,6.844510372855434
67,6,REVENUE,49.826256715156674,0.25,12.456564178789169
105,6,REVENUE,28.985492750874144,0.25,7.246373187718536
100,6,REVENUE,18.72712304675006,0.25,4.681780761687515
74,6,REVENUE,36.57342944107793,0.25,9.143357360269482
28,6,REVENUE,44.196458932607214,0.25,11.049114733151804
37,6,REVENUE,27.62593645740602,0.25,6.906484114351505
59,6,REVENUE,25.46773964261345,0.25,6.366934910653362
95,6,REVENUE,43.935765579896746,0.25,10.983941394974186
93,6,REVENUE,29.51380390140998,0.25,7.378450975352495
63,6,REVENUE,44.61482385624745,0.25,11.153705964061862
87,6,REVENUE,44.62607568169932,0.25,11.15651892042483
27,6,REVENUE,34.200311201333115,0.25,8.550077800333279
65,6,REVENUE,40.15719431866945,0.25,10.039298579667362
61,6,REVENUE,23.966028400391075,0.25,5.991507100097769
66,6,REVENUE,26.416177312361047,0.25,6.604044328090262
35,6,REVENUE,14.820563506361198,0.25,3.7051408765902996
108,6,REVENUE,17.70280689349491,0.25,4.425701723373727
82,6,REVENUE,0.428958634056955,0.25,0.10723965851423875
107,6,REVENUE,22.272940737020456,0.25,5.568235184255114
54,6,REVENUE,15.491353789214893,0.25,3.872838447303723
39,6,REVENUE,18.62817242330722,0.25,4.657043105826805
73,6,REVENUE,23.155209250973897,0.25,5.788802312743474
116,6,REVENUE,8.028513229315182,0.25,2.0071283073287955
77,6,REVENUE,24.778395328058384,0.25,6.194598832014596
97,6,REVENUE,9.588285650853733,0.25,2.397071412713433
106,6,REVENUE,33.41436565939003,0.25,8.353591414847507
60,6,REVENUE,16.84169432179732,0.25,4.21042358044933
109,6,REVENUE,1.326086273786584,0.25,0.331521568446646
112,6,REVENUE,33.171774649935074,0.25,8.292943662483768
25,6,REVENUE,32.75487937347806,0.25,8.188719843369515
96,6,REVENUE,20.2608945747626,0.25,5.06522364369065
119,6,REVENUE,1.774125489614497,0.25,0.4435313724036242
24,6,REVENUE,26.49649925161716,0.25,6.62412481290429
69,6,REVENUE,30.35713348362711,0.25,7.589283370906777
94,6,REVENUE,18.936051710505858,0.25,4.734012927626464
98,6,REVENUE,31.031056320745353,0.25,7.757764080186338
81,6,REVENUE,10.58534567486597,0.25,2.6463364187164924
79,6,REVENUE,1.0708934639795629,0.25,0.2677233659948907
110,6,REVENUE,23.975184278004747,0.25,5.993796069501187
70,6,REVENUE,0.0034204169960744,0.25,0.0008551042490186
111,6,REVENUE,13.95923032501005,0.25,3.4898075812525127
78,6,REVENUE,11.683483786508384,0.25,2.920870946627096
71,6,REVENUE,34.52727122481465,0.25,8.631817806203662
103,6,REVENUE,6.279063814512093,0.25,1.5697659536280233
57,6,REVENUE,22.02249980105208,0.25,5.50562495026302
62,6,REVENUE,20.71165317829262,0.25,5.177913294573155
88,6,REVENUE,33.67975380956634,0.25,8.419938452391586
114,6,REVENUE,8.998322466201481,0.25,2.2495806165503702
64,6,REVENUE,20.22966692415536,0.25,5.05741673103884
115,6,REVENUE,0.0,0.25,0.0
58,6,REVENUE,0.0,0.25,0.0
92,6,REVENUE,5.3376771660013045,0.25,1.3344192915003261
76,6,REVENUE,0.0,0.25,0.0
113,6,REVENUE,5.2530576492875705,0.25,1.3132644123218926
91,6,REVENUE,0.0917908003155096,0.25,0.0229477000788774
89,6,REVENUE,13.872468976324736,0.25,3.468117244081184
52,7,REVENUE,86.48257295479064,0.2,17.29651459095813
18,7,REVENUE,100.0,0.2,20.0
1,7,REVENUE,100.0,0.2,20.0
51,7,REVENUE,45.81112619712815,0.2,9.162225239425629
6,7,REVENUE,100.0,0.2,20.0
17,7,REVENUE,87.58029690123006,0.2,17.516059380246013
3,7,REVENUE,83.38445672630186,0.2,16.676891345260373
41,7,REVENUE,91.21914592782628,0.2,18.243829185565257
55,7,REVENUE,60.93600304732823,0.2,12.187200609465647
8,7,REVENUE,91.63909450855954,0.2,18.327818901711908
16,7,REVENUE,80.57166224945628,0.2,16.114332449891258
19,7,REVENUE,83.83689945480735,0.2,16.76737989096147
15,7,REVENUE,85.8083951709644,0.2,17.161679034192883
13,7,REVENUE,91.4900410356602,0.2,18.29800820713204
46,7,REVENUE,66.05070904288549,0.2,13.210141808577099
21,7,REVENUE,90.50425450611614,0.2,18.10085090122323
22,7,REVENUE,89.44524978451253,0.2,17.889049956902507
12,7,REVENUE,61.60895283653291,0.2,12.321790567306582
7,7,REVENUE,81.78076318837473,0.2,16.35615263767495
43,7,REVENUE,62.728659918897634,0.2,12.545731983779527
4,7,REVENUE,84.90680011836301,0.2,16.981360023672604
2,7,REVENUE,82.43731184478648,0.2,16.487462368957296
14,7,REVENUE,69.98611035273552,0.2,13.997222070547105
42,7,REVENUE,46.80802908175695,0.2,9.36160581635139
5,7,REVENUE,54.5801607485699,0.2,10.916032149713981
9,7,REVENUE,61.00457499218652,0.2,12.200914998437305
10,7,REVENUE,37.22577344025786,0.2,7.445154688051573
45,7,REVENUE,84.76070857102447,0.2,16.952141714204895
50,7,REVENUE,31.380554320735317,0.2,6.276110864147064
44,7,REVENUE,60.52672423538395,0.2,12.105344847076791
49,7,REVENUE,21.53582895809929,0.2,4.307165791619858
85,7,REVENUE,45.878214929819826,0.2,9.175642985963966
40,7,REVENUE,51.672932538521366,0.2,10.334586507704273
83,7,REVENUE,70.57725284506041,0.2,14.115450569012083
48,7,REVENUE,27.603488272881577,0.2,5.520697654576316
20,7,REVENUE,44.219467994149035,0.2,8.843893598829807
34,7,REVENUE,37.47085482499262,0.2,7.494170964998524
11,7,REVENUE,47.26435183808807,0.2,9.452870367617614
118,7,REVENUE,60.61207983923609,0.2,12.122415967847218
104,7,REVENUE,47.92065845134002,0.2,9.584131690268004
101,7,REVENUE,51.18961356725912,0.2,10.237922713451825
86,7,REVENUE,36.185121107142926,0.2,7.237024221428586
47,7,REVENUE,27.340568782346335,0.2,5.4681137564692675
99,7,REVENUE,43.46065704622947,0.2,8.692131409245894
33,7,REVENUE,33.80985183515807,0.2,6.761970367031615
72,7,REVENUE,55.36118926596424,0.2,11.07223785319285
102,7,REVENUE,45.40754733531048,0.2,9.081509467062096
31,7,REVENUE,43.36054241439907,0.2,8.672108482879814
120,7,REVENUE,48.19174275285552,0.2,9.638348550571104
84,7,REVENUE,53.2367944889881,0.2,10.647358897797622
36,7,REVENUE,35.45969792632512,0.2,7.091939585265024
75,7,REVENUE,60.51412575359576,0.2,12.102825150719154
32,7,REVENUE,33.80421877484818,0.2,6.7608437549696365
80,7,REVENUE,32.12991045953274,0.2,6.425982091906548
26,7,REVENUE,52.693506829129014,0.2,10.538701365825803
100,7,REVENUE,18.72712304675006,0.2,3.745424609350012
29,7,REVENUE,44.38058423748591,0.2,8.876116847497183
117,7,REVENUE,26.385801052476612,0.2,5.277160210495323
56,7,REVENUE,28.928983771283665,0.2,5.785796754256733
90,7,REVENUE,53.75040013898237,0.2,10.750080027796475
53,7,REVENUE,34.478674902772056,0.2,6.895734980554412
68,7,REVENUE,65.15639295947265,0.2,13.031278591894532
38,7,REVENUE,27.378041491421737,0.2,5.475608298284348
30,7,REVENUE,40.679256475484195,0.2,8.13585129509684
105,7,REVENUE,28.985492750874144,0.2,5.797098550174829
37,7,REVENUE,27.62593645740602,0.2,5.525187291481204
23,7,REVENUE,44.25002914105078,0.2,8.850005828210156
67,7,REVENUE,49.826256715156674,0.2,9.965251343031335
59,7,REVENUE,25.46773964261345,0.2,5.09354792852269
28,7,REVENUE,44.196458932607214,0.2,8.839291786521443
82,7,REVENUE,0.428958634056955,0.2,0.08579172681139101
97,7,REVENUE,9.588285650853733,0.2,1.9176571301707466
95,7,REVENUE,43.935765579896746,0.2,8.787153115979349
108,7,REVENUE,17.70280689349491,0.2,3.540561378698982
35,7,REVENUE,14.820563506361198,0.2,2.96411270127224
63,7,REVENUE,44.61482385624745,0.2,8.92296477124949
74,7,REVENUE,36.57342944107793,0.2,7.314685888215585
109,7,REVENUE,1.326086273786584,0.2,0.2652172547573168
66,7,REVENUE,26.416177312361047,0.2,5.283235462472209
54,7,REVENUE,15.491353789214893,0.2,3.098270757842979
27,7,REVENUE,34.200311201333115,0.2,6.840062240266623
39,7,REVENUE,18.62817242330722,0.2,3.725634484661444
87,7,REVENUE,44.62607568169932,0.2,8.925215136339864
65,7,REVENUE,40.15719431866945,0.2,8.03143886373389
93,7,REVENUE,29.51380390140998,0.2,5.902760780281996
60,7,REVENUE,16.84169432179732,0.2,3.368338864359464
77,7,REVENUE,24.778395328058384,0.2,4.955679065611677
107,7,REVENUE,22.272940737020456,0.2,4.454588147404091
61,7,REVENUE,23.966028400391075,0.2,4.7932056800782155
116,7,REVENUE,8.028513229315182,0.2,1.6057026458630366
106,7,REVENUE,33.41436565939003,0.2,6.682873131878006
73,7,REVENUE,23.155209250973897,0.2,4.631041850194779
112,7,REVENUE,33.171774649935074,0.2,6.6343549299870155
79,7,REVENUE,1.0708934639795629,0.2,0.2141786927959126
111,7,REVENUE,13.95923032501005,0.2,2.7918460650020105
78,7,REVENUE,11.683483786508384,0.2,2.336696757301677
25,7,REVENUE,32.75487937347806,0.2,6.550975874695613
119,7,REVENUE,1.774125489614497,0.2,0.3548250979228994
110,7,REVENUE,23.975184278004747,0.2,4.79503685560095
98,7,REVENUE,31.031056320745353,0.2,6.206211264149071
70,7,REVENUE,0.0034204169960744,0.2,0.0006840833992148801
81,7,REVENUE,10.58534567486597,0.2,2.117069134973194
24,7,REVENUE,26.49649925161716,0.2,5.2992998503234325
69,7,REVENUE,30.35713348362711,0.2,6.071426696725422
96,7,REVENUE,20.2608945747626,0.2,4.05217891495252
94,7,REVENUE,18.936051710505858,0.2,3.787210342101172
103,7,REVENUE,6.279063814512093,0.2,1.2558127629024187
57,7,REVENUE,22.02249980105208,0.2,4.4044999602104165
114,7,REVENUE,8.998322466201481,0.2,1.7996644932402963
62,7,REVENUE,20.71165317829262,0.2,4.142330635658524
64,7,REVENUE,20.22966692415536,0.2,4.045933384831073
71,7,REVENUE,34.52727122481465,0.2,6.90545424496293
88,7,REVENUE,33.67975380956634,0.2,6.735950761913269
113,7,REVENUE,5.2530576492875705,0.2,1.050611529857514
92,7,REVENUE,5.3376771660013045,0.2,1.067535433200261
76,7,REVENUE,0.0,0.2,0.0
58,7,REVENUE,0.0,0.2,0.0
115,7,REVENUE,0.0,0.2,0.0
89,7,REVENUE,13.872468976324736,0.2,2.7744937952649473
91,7,REVENUE,0.0917908003155096,0.2,0.01835816006310192
18,10,REVENUE,100.0,0.4,40.0
52,10,REVENUE,86.48257295479064,0.4,34.59302918191626
1,10,REVENUE,100.0,0.4,40.0
6,10,REVENUE,100.0,0.4,40.0
17,10,REVENUE,87.58029690123006,0.4,35.032118760492025
41,10,REVENUE,91.21914592782628,0.4,36.487658371130514
8,10,REVENUE,91.63909450855954,0.4,36.655637803423815
13,10,REVENUE,91.4900410356602,0.4,36.59601641426408
3,10,REVENUE,83.38445672630186,0.4,33.353782690520745
21,10,REVENUE,90.50425450611614,0.4,36.20170180244646
22,10,REVENUE,89.44524978451253,0.4,35.778099913805015
15,10,REVENUE,85.8083951709644,0.4,34.323358068385765
19,10,REVENUE,83.83689945480735,0.4,33.53475978192294
16,10,REVENUE,80.57166224945628,0.4,32.228664899782515
51,10,REVENUE,45.81112619712815,0.4,18.324450478851258
7,10,REVENUE,81.78076318837473,0.4,32.7123052753499
46,10,REVENUE,66.05070904288549,0.4,26.420283617154197
2,10,REVENUE,82.43731184478648,0.4,32.97492473791459
4,10,REVENUE,84.90680011836301,0.4,33.96272004734521
55,10,REVENUE,60.93600304732823,0.4,24.374401218931293
45,10,REVENUE,84.76070857102447,0.4,33.90428342840979
43,10,REVENUE,62.728659918897634,0.4,25.091463967559054
14,10,REVENUE,69.98611035273552,0.4,27.99444414109421
12,10,REVENUE,61.60895283653291,0.4,24.643581134613164
83,10,REVENUE,70.57725284506041,0.4,28.230901138024166
9,10,REVENUE,61.00457499218652,0.4,24.40182999687461
85,10,REVENUE,45.878214929819826,0.4,18.351285971927933
42,10,REVENUE,46.80802908175695,0.4,18.72321163270278
44,10,REVENUE,60.52672423538395,0.4,24.210689694153583
40,10,REVENUE,51.672932538521366,0.4,20.669173015408546
5,10,REVENUE,54.5801607485699,0.4,21.832064299427962
118,10,REVENUE,60.61207983923609,0.4,24.244831935694435
10,10,REVENUE,37.22577344025786,0.4,14.890309376103145
75,10,REVENUE,60.51412575359576,0.4,24.205650301438308
101,10,REVENUE,51.18961356725912,0.4,20.47584542690365
84,10,REVENUE,53.2367944889881,0.4,21.294717795595243
11,10,REVENUE,47.26435183808807,0.4,18.905740735235227
34,10,REVENUE,37.47085482499262,0.4,14.988341929997048
104,10,REVENUE,47.92065845134002,0.4,19.168263380536008
72,10,REVENUE,55.36118926596424,0.4,22.1444757063857
50,10,REVENUE,31.380554320735317,0.4,12.552221728294128
120,10,REVENUE,48.19174275285552,0.4,19.276697101142208
68,10,REVENUE,65.15639295947265,0.4,26.062557183789064
99,10,REVENUE,43.46065704622947,0.4,17.384262818491788
20,10,REVENUE,44.219467994149035,0.4,17.687787197659613
102,10,REVENUE,45.40754733531048,0.4,18.163018934124192
26,10,REVENUE,52.693506829129014,0.4,21.077402731651606
86,10,REVENUE,36.185121107142926,0.4,14.474048442857171
33,10,REVENUE,33.80985183515807,0.4,13.52394073406323
31,10,REVENUE,43.36054241439907,0.4,17.344216965759628
90,10,REVENUE,53.75040013898237,0.4,21.50016005559295
53,10,REVENUE,34.478674902772056,0.4,13.791469961108824
49,10,REVENUE,21.53582895809929,0.4,8.614331583239716
29,10,REVENUE,44.38058423748591,0.4,17.752233694994366
36,10,REVENUE,35.45969792632512,0.4,14.183879170530048
23,10,REVENUE,44.25002914105078,0.4,17.700011656420312
30,10,REVENUE,40.679256475484195,0.4,16.27170259019368
67,10,REVENUE,49.826256715156674,0.4,19.93050268606267
117,10,REVENUE,26.385801052476612,0.4,10.554320420990646
56,10,REVENUE,28.928983771283665,0.4,11.571593508513466
47,10,REVENUE,27.340568782346335,0.4,10.936227512938535
95,10,REVENUE,43.935765579896746,0.4,17.574306231958698
80,10,REVENUE,32.12991045953274,0.4,12.851964183813095
48,10,REVENUE,27.603488272881577,0.4,11.041395309152632
28,10,REVENUE,44.196458932607214,0.4,17.678583573042886
74,10,REVENUE,36.57342944107793,0.4,14.62937177643117
32,10,REVENUE,33.80421877484818,0.4,13.521687509939273
63,10,REVENUE,44.61482385624745,0.4,17.84592954249898
38,10,REVENUE,27.378041491421737,0.4,10.951216596568695
59,10,REVENUE,25.46773964261345,0.4,10.18709585704538
87,10,REVENUE,44.62607568169932,0.4,17.850430272679727
